timestamp;heure_num;jour_semaine;est_weekend;est_vacances;est_heure_cours;saison;region;nb_lits;puissance_w;tension_v;courant_a;facteur_puissance;energie_jour_kwh;temperature_c;humidite_pct;vent_kmh;niveau_anomalie;type_anomalie
10/04/2025 15:30;15;Jeudi;0;0;1;Printemps;Nord;4;0.0;0.0;0.0;0.0;0.0;18.9;44;5.9;Critique;coupure
10/04/2025 17:45;17;Jeudi;0;0;1;Printemps;Sud;2;136.8;236.9;0.577;0.97;1.105;29.8;35;0.8;Normal;normal
10/04/2025 21:45;21;Jeudi;0;0;0;Printemps;Centre;2;103.8;234.7;0.442;0.98;1.339;15.2;90;0.2;Normal;normal
10/04/2025 23:30;23;Jeudi;0;0;0;Printemps;Sud;2;72.4;224.8;0.322;0.94;0.714;27.6;61;12.5;Normal;normal
10/04/2025 23:30;23;Jeudi;0;0;0;Printemps;Nord;3;491.1;232.6;2.111;0.86;6.847;18.9;69;10.3;Normal;normal
11/04/2025 00:30;0;Vendredi;1;0;0;Printemps;Nord;2;91.5;235.6;0.388;0.9;0.028;12.5;42;4.6;Normal;normal
11/04/2025 01:45;1;Vendredi;1;0;0;Printemps;Centre;1;260.1;224.3;1.16;0.95;0.227;9.5;79;17.6;Modere;surconsommation
11/04/2025 01:45;1;Vendredi;1;0;0;Printemps;Centre;2;20.9;230.5;0.091;0.86;0.017;8.2;51;3.9;Normal;normal
11/04/2025 02:00;2;Vendredi;1;0;0;Printemps;Centre;2;123.5;221.7;0.557;0.91;0.124;10.0;69;6.7;Normal;normal
11/04/2025 05:00;5;Vendredi;1;0;0;Printemps;Nord;2;845.8;234.4;3.608;0.87;1.692;13.4;41;2.3;Eleve;surconsommation
11/04/2025 05:45;5;Vendredi;1;0;0;Printemps;Sud;1;538.7;226.5;2.378;0.86;2.01;20.2;64;7.2;Eleve;surconsommation
11/04/2025 06:15;6;Vendredi;1;0;0;Printemps;Sud;2;0.0;0.0;0.0;0.0;0.0;28.2;58;27.9;Modere;coupure
11/04/2025 07:30;7;Vendredi;1;0;0;Printemps;Centre;3;0.0;0.0;0.0;0.0;0.0;13.8;59;12.2;Modere;coupure
11/04/2025 08:00;8;Vendredi;1;0;0;Printemps;Nord;3;115.8;235.8;0.491;0.92;0.428;15.5;49;4.8;Normal;normal
11/04/2025 11:30;11;Vendredi;1;0;0;Printemps;Centre;3;355.0;233.7;1.519;0.9;2.775;17.0;53;13.3;Normal;normal
11/04/2025 12:00;12;Vendredi;1;0;0;Printemps;Centre;1;227.8;231.6;0.984;0.91;1.564;22.5;54;6.7;Normal;normal
11/04/2025 13:00;13;Vendredi;1;0;0;Printemps;Nord;3;0.0;0.0;0.0;0.0;0.0;22.7;79;11.3;Modere;coupure
11/04/2025 13:30;13;Vendredi;1;0;0;Printemps;Nord;3;1323.9;235.2;5.629;0.93;10.764;21.8;63;4.1;Modere;surconsommation
11/04/2025 14:00;14;Vendredi;1;0;0;Printemps;Nord;3;112.8;230.5;0.489;0.98;0.83;20.8;56;8.4;Normal;normal
11/04/2025 15:30;15;Vendredi;1;0;0;Printemps;Sud;2;164.1;227.6;0.721;0.96;1.31;26.5;50;2.6;Normal;normal
11/04/2025 17:00;17;Vendredi;1;0;0;Printemps;Nord;3;0.0;0.0;0.0;0.0;0.0;20.7;42;22.4;Leger;coupure
11/04/2025 19:15;19;Vendredi;1;0;0;Printemps;Nord;3;112.3;233.9;0.48;0.92;0.962;18.3;44;2.0;Normal;normal
11/04/2025 21:45;21;Vendredi;1;0;0;Printemps;Nord;3;391.5;226.4;1.729;0.96;4.934;17.4;68;15.1;Normal;normal
11/04/2025 22:30;22;Vendredi;1;0;0;Printemps;Sud;4;942.9;220.4;4.278;0.98;11.938;23.6;46;1.2;Leger;surconsommation
11/04/2025 23:00;23;Vendredi;1;0;0;Printemps;Centre;4;512.9;233.6;2.196;0.97;4.838;17.8;46;0.8;Normal;normal
11/04/2025 23:15;23;Vendredi;1;0;0;Printemps;Sud;2;0.0;0.0;0.0;0.0;0.0;22.5;64;1.4;Leger;coupure
11/04/2025 23:45;23;Vendredi;1;0;0;Printemps;Centre;3;158.0;229.6;0.688;0.92;2.442;16.2;41;0.1;Normal;normal
12/04/2025 02:45;2;Samedi;1;0;0;Printemps;Centre;2;711.5;229.7;3.098;0.92;0.944;8.8;79;3.4;Eleve;surconsommation
12/04/2025 04:00;4;Samedi;1;0;0;Printemps;Nord;3;81.6;235.8;0.346;0.86;0.154;12.6;33;0.6;Normal;normal
12/04/2025 04:15;4;Samedi;1;0;0;Printemps;Nord;2;72.0;235.1;0.306;0.94;0.208;13.3;73;2.8;Normal;normal
12/04/2025 04:15;4;Samedi;1;0;0;Printemps;Sud;2;122.4;229.7;0.533;0.96;0.296;20.9;62;5.8;Normal;normal
12/04/2025 07:00;7;Samedi;1;0;0;Printemps;Sud;3;191.9;224.5;0.855;0.88;0.688;27.7;48;14.2;Normal;normal
12/04/2025 07:15;7;Samedi;1;0;0;Printemps;Nord;2;1266.2;223.2;5.673;0.97;4.356;16.9;58;1.5;Modere;surconsommation
12/04/2025 08:15;8;Samedi;1;0;0;Printemps;Nord;3;2393.7;231.5;10.34;0.97;8.7;16.3;35;7.1;Eleve;surconsommation
12/04/2025 08:30;8;Samedi;1;0;0;Printemps;Sud;3;607.5;227.3;2.673;0.85;3.261;24.0;59;1.7;Leger;surconsommation
12/04/2025 09:45;9;Samedi;1;0;0;Printemps;Sud;1;59.8;230.9;0.259;0.87;0.24;22.8;28;18.0;Normal;normal
12/04/2025 11:45;11;Samedi;1;0;0;Printemps;Nord;3;1988.4;221.6;8.973;0.97;12.787;16.6;42;3.9;Modere;surconsommation
12/04/2025 19:15;19;Samedi;1;0;0;Printemps;Centre;2;384.3;234.1;1.642;0.88;5.101;14.0;53;0.7;Normal;normal
12/04/2025 20:45;20;Samedi;1;0;0;Printemps;Sud;2;601.5;234.5;2.565;0.89;7.525;25.9;80;9.2;Leger;surconsommation
12/04/2025 22:45;22;Samedi;1;0;0;Printemps;Nord;2;259.2;224.8;1.153;0.96;2.636;18.7;56;23.3;Normal;normal
13/04/2025 02:30;2;Dimanche;0;0;0;Printemps;Nord;4;135.5;230.3;0.588;0.95;0.144;10.4;57;24.1;Normal;normal
13/04/2025 03:45;3;Dimanche;0;0;0;Printemps;Sud;1;0.0;0.0;0.0;0.0;0.0;18.9;65;12.0;Eleve;coupure
13/04/2025 04:45;4;Dimanche;0;0;0;Printemps;Centre;3;174.6;229.6;0.76;0.87;0.574;9.2;56;8.3;Normal;normal
13/04/2025 05:45;5;Dimanche;0;0;0;Printemps;Centre;3;0.0;0.0;0.0;0.0;0.0;9.4;46;7.2;Modere;coupure
13/04/2025 07:30;7;Dimanche;0;0;0;Printemps;Nord;1;217.9;224.8;0.969;0.86;0.677;18.2;48;10.8;Normal;normal
13/04/2025 13:15;13;Dimanche;0;0;1;Printemps;Centre;2;749.8;227.5;3.296;0.94;5.649;21.0;67;1.6;Leger;surconsommation
13/04/2025 14:00;14;Dimanche;0;0;1;Printemps;Sud;3;209.1;223.9;0.934;0.95;1.959;32.6;62;0.9;Normal;normal
13/04/2025 15:30;15;Dimanche;0;0;1;Printemps;Sud;2;0.0;0.0;0.0;0.0;0.0;28.4;72;9.9;Leger;coupure
13/04/2025 15:45;15;Dimanche;0;0;1;Printemps;Nord;4;361.8;235.1;1.539;0.95;2.724;20.0;70;9.5;Normal;normal
13/04/2025 15:45;15;Dimanche;0;0;1;Printemps;Sud;1;309.1;233.0;1.327;0.9;3.106;30.6;57;0.5;Leger;surconsommation
13/04/2025 18:45;18;Dimanche;0;0;0;Printemps;Centre;1;147.1;225.8;0.651;0.95;1.407;13.0;44;1.9;Normal;normal
13/04/2025 21:00;21;Dimanche;0;0;0;Printemps;Centre;2;296.2;229.8;1.289;0.87;3.614;14.3;46;6.5;Normal;normal
13/04/2025 23:45;23;Dimanche;0;0;0;Printemps;Centre;3;404.4;221.4;1.827;0.9;4.513;9.2;63;6.0;Normal;normal
13/04/2025 23:45;23;Dimanche;0;0;0;Printemps;Centre;1;223.7;234.2;0.955;0.92;3.458;14.7;60;5.3;Normal;normal
14/04/2025 01:30;1;Lundi;0;0;0;Printemps;Sud;1;290.5;234.8;1.237;0.93;0.243;19.3;58;0.5;Modere;surconsommation
14/04/2025 02:00;2;Lundi;0;0;0;Printemps;Sud;3;197.8;235.5;0.84;0.94;0.269;18.4;48;6.0;Normal;normal
14/04/2025 02:15;2;Lundi;0;0;0;Printemps;Sud;2;14.6;227.6;0.064;0.92;0.021;19.6;57;1.8;Normal;normal
14/04/2025 02:15;2;Lundi;0;0;0;Printemps;Sud;2;224.4;227.6;0.986;0.85;0.274;23.1;49;2.6;Leger;surconsommation
14/04/2025 02:30;2;Lundi;0;0;0;Printemps;Nord;2;143.9;238.4;0.604;0.95;0.198;13.8;56;7.1;Normal;normal
14/04/2025 02:45;2;Lundi;0;0;0;Printemps;Nord;3;106.0;221.3;0.479;0.91;0.158;12.2;59;3.2;Normal;normal
14/04/2025 03:15;3;Lundi;0;0;0;Printemps;Centre;1;382.2;228.8;1.67;0.97;0.603;8.1;62;7.3;Modere;surconsommation
14/04/2025 06:30;6;Lundi;0;0;0;Printemps;Nord;4;169.8;231.5;0.733;0.87;0.464;16.1;53;1.6;Normal;normal
14/04/2025 12:30;12;Lundi;0;0;1;Printemps;Nord;2;202.7;232.8;0.871;0.98;1.476;20.4;50;1.3;Normal;normal
14/04/2025 14:00;14;Lundi;0;0;1;Printemps;Centre;3;523.0;224.9;2.325;0.89;3.833;18.6;50;0.4;Leger;surconsommation
14/04/2025 14:45;14;Lundi;0;0;1;Printemps;Sud;2;191.4;238.5;0.803;0.86;1.975;31.3;75;7.1;Normal;normal
14/04/2025 16:30;16;Lundi;0;0;1;Printemps;Centre;4;196.6;229.0;0.859;0.9;1.492;19.0;62;18.1;Normal;normal
14/04/2025 16:45;16;Lundi;0;0;1;Printemps;Nord;4;138.6;228.5;0.607;0.91;1.376;20.7;48;3.4;Normal;normal
14/04/2025 21:00;21;Lundi;0;0;0;Printemps;Centre;1;281.2;220.1;1.278;0.88;2.997;14.1;37;4.9;Normal;normal
14/04/2025 22:45;22;Lundi;0;0;0;Printemps;Sud;4;1391.2;229.9;6.051;0.91;12.874;24.5;37;6.6;Modere;surconsommation
14/04/2025 23:30;23;Lundi;0;0;0;Printemps;Nord;1;979.6;226.1;4.333;0.96;10.39;17.1;66;20.5;Modere;surconsommation
15/04/2025 02:15;2;Mardi;0;0;0;Printemps;Nord;1;68.1;230.7;0.295;0.95;0.094;12.2;60;9.9;Normal;normal
15/04/2025 02:45;2;Mardi;0;0;0;Printemps;Sud;3;91.5;225.4;0.406;0.96;0.129;19.8;47;10.1;Normal;normal
15/04/2025 03:00;3;Mardi;0;0;0;Printemps;Centre;2;443.7;235.0;1.888;0.91;0.854;8.0;56;14.8;Modere;surconsommation
15/04/2025 05:15;5;Mardi;0;0;0;Printemps;Centre;1;50.0;231.2;0.216;0.91;0.155;7.4;70;2.8;Normal;normal
15/04/2025 06:00;6;Mardi;0;0;0;Printemps;Nord;1;24.8;225.8;0.11;0.96;0.072;14.8;58;3.8;Normal;normal
15/04/2025 07:00;7;Mardi;0;0;0;Printemps;Nord;2;402.8;234.8;1.716;0.87;1.263;18.1;62;0.4;Leger;surconsommation
15/04/2025 07:30;7;Mardi;0;0;0;Printemps;Sud;2;699.6;236.6;2.957;0.87;3.278;22.2;33;2.8;Leger;surconsommation
15/04/2025 10:15;10;Mardi;0;0;1;Printemps;Nord;3;821.8;229.8;3.576;0.89;3.627;19.8;52;13.1;Leger;surconsommation
15/04/2025 10:45;10;Mardi;0;0;1;Printemps;Centre;3;6467.8;234.6;27.569;0.86;47.16;12.1;53;9.0;Critique;surconsommation
15/04/2025 11:30;11;Mardi;0;0;1;Printemps;Sud;4;742.7;233.9;3.175;0.95;3.518;25.9;40;2.2;Leger;surconsommation
15/04/2025 13:30;13;Mardi;0;0;1;Printemps;Nord;3;285.2;230.5;1.237;0.89;1.925;23.4;84;10.5;Normal;normal
15/04/2025 15:30;15;Mardi;0;0;1;Printemps;Sud;1;938.5;229.9;4.082;0.9;7.564;27.1;71;4.8;Modere;surconsommation
15/04/2025 15:45;15;Mardi;0;0;1;Printemps;Sud;1;20.0;228.9;0.087;0.95;0.129;27.8;47;2.2;Normal;normal
15/04/2025 19:30;19;Mardi;0;0;0;Printemps;Nord;3;104.9;232.9;0.45;0.9;1.065;15.3;51;5.2;Normal;normal
15/04/2025 20:15;20;Mardi;0;0;0;Printemps;Nord;4;454.0;222.3;2.042;0.89;5.371;17.5;61;6.4;Normal;normal
15/04/2025 20:30;20;Mardi;0;0;0;Printemps;Sud;2;169.7;220.3;0.77;0.91;1.504;24.8;39;10.5;Normal;normal
15/04/2025 20:30;20;Mardi;0;0;0;Printemps;Sud;2;164.6;235.2;0.7;0.88;2.121;25.5;20;5.4;Normal;normal
15/04/2025 22:30;22;Mardi;0;0;0;Printemps;Sud;2;81.9;231.5;0.354;0.88;1.011;25.0;73;11.0;Normal;normal
15/04/2025 22:45;22;Mardi;0;0;0;Printemps;Centre;4;501.3;215.4;2.327;0.92;5.073;11.7;74;0.1;Normal;normal
16/04/2025 00:30;0;Mercredi;0;0;0;Printemps;Sud;2;0.0;0.0;0.0;0.0;0.0;18.9;24;17.7;Modere;coupure
16/04/2025 00:45;0;Mercredi;0;0;0;Printemps;Nord;2;93.5;231.3;0.404;0.88;0.046;8.1;43;7.8;Normal;normal
16/04/2025 01:00;1;Mercredi;0;0;0;Printemps;Centre;2;53.7;232.8;0.231;0.87;0.022;7.6;34;1.5;Normal;normal
16/04/2025 03:00;3;Mercredi;0;0;0;Printemps;Centre;3;85.9;226.8;0.379;0.95;0.158;8.2;47;2.5;Normal;normal
16/04/2025 03:30;3;Mercredi;0;0;0;Printemps;Sud;3;627.6;225.9;2.778;0.93;1.189;20.7;56;7.1;Modere;surconsommation
16/04/2025 04:00;4;Mercredi;0;0;0;Printemps;Centre;1;620.2;228.3;2.717;0.87;1.691;9.9;37;2.0;Eleve;surconsommation
16/04/2025 07:45;7;Mercredi;0;0;0;Printemps;Centre;4;478.1;226.5;2.111;0.85;2.213;16.6;31;9.5;Normal;normal
16/04/2025 08:00;8;Mercredi;0;0;1;Printemps;Nord;1;885.1;226.6;3.906;0.96;4.367;18.9;62;6.9;Modere;surconsommation
16/04/2025 08:15;8;Mercredi;0;0;1;Printemps;Sud;2;122.0;226.6;0.538;0.85;0.568;25.5;54;12.7;Normal;normal
16/04/2025 11:45;11;Mercredi;0;0;1;Printemps;Nord;3;1806.4;230.4;7.84;0.91;8.821;15.7;64;2.4;Modere;surconsommation
16/04/2025 11:45;11;Mercredi;0;0;1;Printemps;Centre;2;1100.3;225.2;4.886;0.93;5.738;12.9;64;8.5;Modere;surconsommation
16/04/2025 14:15;14;Mercredi;0;0;1;Printemps;Sud;4;1784.8;229.2;7.787;0.97;13.612;30.3;44;14.4;Modere;surconsommation
16/04/2025 14:45;14;Mercredi;0;0;1;Printemps;Nord;3;467.1;227.9;2.05;0.89;3.332;18.0;42;10.7;Normal;normal
16/04/2025 15:15;15;Mercredi;0;0;1;Printemps;Nord;3;833.4;233.4;3.571;0.97;6.324;21.4;60;2.3;Leger;surconsommation
16/04/2025 19:30;19;Mercredi;0;0;0;Printemps;Sud;3;591.5;229.5;2.577;0.94;7.443;24.8;55;14.7;Normal;normal
16/04/2025 19:30;19;Mercredi;0;0;0;Printemps;Sud;3;492.9;224.1;2.199;0.91;4.416;24.7;50;3.4;Normal;normal
16/04/2025 20:00;20;Mercredi;0;0;0;Printemps;Centre;1;295.2;231.8;1.274;0.86;3.661;11.5;43;14.4;Normal;normal
16/04/2025 23:30;23;Mercredi;0;0;0;Printemps;Nord;2;523.4;239.6;2.184;0.92;6.688;17.5;42;10.7;Leger;surconsommation
17/04/2025 00:00;0;Jeudi;0;0;0;Printemps;Sud;3;183.9;230.8;0.797;0.96;0.0;19.0;59;2.5;Normal;normal
17/04/2025 00:00;0;Jeudi;0;0;0;Printemps;Centre;3;627.3;230.6;2.72;0.86;0.0;11.9;77;11.5;Modere;surconsommation
17/04/2025 02:00;2;Jeudi;0;0;0;Printemps;Nord;2;100.3;225.4;0.445;0.92;0.086;13.5;52;16.5;Normal;normal
17/04/2025 02:30;2;Jeudi;0;0;0;Printemps;Sud;2;56.7;220.6;0.257;0.92;0.094;22.4;51;5.0;Normal;normal
17/04/2025 02:45;2;Jeudi;0;0;0;Printemps;Sud;2;251.1;227.2;1.105;0.96;0.482;21.0;41;9.0;Leger;surconsommation
17/04/2025 08:30;8;Jeudi;0;0;1;Printemps;Centre;3;418.4;233.9;1.789;0.95;2.012;11.7;55;11.9;Normal;normal
17/04/2025 10:00;10;Jeudi;0;0;1;Printemps;Nord;1;191.6;227.3;0.843;0.93;0.777;14.6;66;4.1;Normal;normal
17/04/2025 10:30;10;Jeudi;0;0;1;Printemps;Sud;1;133.4;222.5;0.6;0.88;0.629;25.1;46;6.3;Normal;normal
17/04/2025 10:45;10;Jeudi;0;0;1;Printemps;Sud;4;415.8;233.0;1.785;0.89;2.08;24.7;61;14.0;Normal;normal
17/04/2025 13:00;13;Jeudi;0;0;1;Printemps;Centre;2;217.9;229.3;0.95;0.96;1.771;17.2;41;17.6;Normal;normal
17/04/2025 15:30;15;Jeudi;0;0;1;Printemps;Sud;2;197.4;235.0;0.84;0.97;2.019;25.9;39;21.6;Normal;normal
17/04/2025 17:00;17;Jeudi;0;0;1;Printemps;Nord;1;69.1;230.9;0.299;0.93;0.661;17.8;20;5.5;Normal;normal
17/04/2025 17:00;17;Jeudi;0;0;1;Printemps;Nord;2;2095.6;233.6;8.971;0.98;15.152;21.0;70;15.1;Eleve;surconsommation
17/04/2025 17:45;17;Jeudi;0;0;1;Printemps;Centre;2;672.1;236.9;2.837;0.87;7.924;20.3;52;3.3;Leger;surconsommation
17/04/2025 19:00;19;Jeudi;0;0;0;Printemps;Nord;2;888.7;232.7;3.819;0.87;11.692;17.0;73;31.9;Leger;surconsommation
17/04/2025 19:30;19;Jeudi;0;0;0;Printemps;Centre;2;55.9;238.5;0.234;0.94;0.645;11.8;45;4.5;Normal;normal
17/04/2025 23:45;23;Jeudi;0;0;0;Printemps;Nord;1;24.0;229.8;0.104;0.94;0.247;15.4;39;6.6;Normal;normal
18/04/2025 01:30;1;Vendredi;1;0;0;Printemps;Centre;4;188.9;229.5;0.823;0.91;0.12;7.2;60;0.5;Normal;normal
18/04/2025 03:30;3;Vendredi;1;0;0;Printemps;Centre;2;36.6;227.4;0.161;0.86;0.084;8.0;31;15.1;Normal;normal
18/04/2025 03:30;3;Vendredi;1;0;0;Printemps;Centre;3;392.9;236.5;1.661;0.85;0.793;10.4;64;0.3;Leger;surconsommation
18/04/2025 03:45;3;Vendredi;1;0;0;Printemps;Centre;2;159.6;227.2;0.702;0.9;0.401;6.2;20;13.6;Normal;normal
18/04/2025 04:15;4;Vendredi;1;0;0;Printemps;Nord;3;24.8;232.9;0.106;0.95;0.059;10.8;56;2.4;Normal;normal
18/04/2025 04:45;4;Vendredi;1;0;0;Printemps;Centre;3;126.7;223.4;0.567;0.97;0.395;11.6;52;4.4;Normal;normal
18/04/2025 06:30;6;Vendredi;1;0;0;Printemps;Sud;2;42.3;226.0;0.187;0.87;0.116;24.7;58;3.4;Normal;normal
18/04/2025 07:00;7;Vendredi;1;0;0;Printemps;Centre;2;1095.5;243.2;4.505;0.93;4.33;16.1;67;0.7;Modere;surconsommation
18/04/2025 13:00;13;Vendredi;1;0;0;Printemps;Sud;3;916.2;226.1;4.052;0.89;6.54;31.2;75;2.1;Leger;surconsommation
18/04/2025 13:15;13;Vendredi;1;0;0;Printemps;Sud;4;296.1;233.8;1.266;0.87;1.984;29.2;70;21.5;Normal;normal
18/04/2025 13:45;13;Vendredi;1;0;0;Printemps;Centre;1;168.8;230.4;0.733;0.9;1.41;19.7;80;5.5;Normal;normal
18/04/2025 14:30;14;Vendredi;1;0;0;Printemps;Centre;2;421.1;228.2;1.845;0.95;2.451;19.1;25;3.8;Leger;surconsommation
18/04/2025 15:30;15;Vendredi;1;0;0;Printemps;Nord;1;209.6;234.8;0.893;0.94;1.761;20.1;58;9.1;Normal;normal
18/04/2025 19:00;19;Vendredi;1;0;0;Printemps;Centre;2;1642.9;226.5;7.253;0.9;13.362;15.1;69;4.8;Modere;surconsommation
19/04/2025 00:00;0;Samedi;1;0;0;Printemps;Centre;1;119.3;229.2;0.521;0.88;0.0;9.4;60;0.6;Leger;surconsommation
19/04/2025 04:45;4;Samedi;1;0;0;Printemps;Sud;4;48.1;223.4;0.215;0.95;0.145;20.8;61;33.9;Normal;normal
19/04/2025 05:30;5;Samedi;1;0;0;Printemps;Nord;2;149.3;221.2;0.675;0.93;0.498;18.0;43;12.3;Normal;normal
19/04/2025 07:15;7;Samedi;1;0;0;Printemps;Nord;1;781.2;228.8;3.414;0.86;2.857;18.5;41;5.4;Modere;surconsommation
19/04/2025 07:15;7;Samedi;1;0;0;Printemps;Sud;3;265.6;230.2;1.154;0.95;0.797;23.0;49;5.4;Normal;normal
19/04/2025 07:45;7;Samedi;1;0;0;Printemps;Nord;2;1955.0;234.2;8.348;0.85;9.994;16.7;56;3.7;Eleve;surconsommation
19/04/2025 08:00;8;Samedi;1;0;0;Printemps;Sud;4;423.8;236.3;1.793;0.94;1.981;19.4;61;7.2;Normal;normal
19/04/2025 09:00;9;Samedi;1;0;0;Printemps;Centre;3;373.3;220.5;1.693;0.94;2.033;15.6;77;9.2;Normal;normal
19/04/2025 09:30;9;Samedi;1;0;0;Printemps;Nord;2;172.7;227.1;0.76;0.9;0.828;16.5;31;9.3;Normal;normal
19/04/2025 11:30;11;Samedi;1;0;0;Printemps;Sud;3;388.8;224.9;1.729;0.96;1.9;24.6;45;40.0;Normal;normal
19/04/2025 14:45;14;Samedi;1;0;0;Printemps;Nord;2;267.7;230.1;1.163;0.89;1.768;23.7;35;7.4;Normal;normal
19/04/2025 15:00;15;Samedi;1;0;0;Printemps;Centre;2;306.1;245.6;1.246;0.87;2.098;15.4;50;2.3;Normal;normal
19/04/2025 16:15;16;Samedi;1;0;0;Printemps;Centre;1;891.9;229.3;3.89;0.95;5.951;19.0;43;25.4;Modere;surconsommation
19/04/2025 16:30;16;Samedi;1;0;0;Printemps;Centre;3;0.0;0.0;0.0;0.0;0.0;20.5;48;11.4;Modere;coupure
19/04/2025 17:00;17;Samedi;1;0;0;Printemps;Centre;1;688.0;239.9;2.868;0.93;6.415;18.6;52;8.0;Modere;surconsommation
19/04/2025 17:45;17;Samedi;1;0;0;Printemps;Centre;3;148.6;229.0;0.649;0.88;1.842;17.5;43;9.3;Normal;normal
19/04/2025 19:00;19;Samedi;1;0;0;Printemps;Centre;4;475.4;232.8;2.042;0.95;4.122;15.3;58;3.7;Normal;normal
19/04/2025 22:30;22;Samedi;1;0;0;Printemps;Sud;2;322.9;231.7;1.394;0.87;5.034;23.6;54;22.2;Normal;normal
20/04/2025 01:00;1;Dimanche;0;0;0;Printemps;Centre;3;92.2;228.9;0.403;0.96;0.057;7.8;20;0.2;Normal;normal
20/04/2025 02:45;2;Dimanche;0;0;0;Printemps;Nord;4;382.8;232.9;1.644;0.92;0.567;11.6;58;10.8;Leger;surconsommation
20/04/2025 06:30;6;Dimanche;0;0;0;Printemps;Nord;2;155.4;236.7;0.657;0.93;0.593;19.3;57;3.9;Normal;normal
20/04/2025 08:15;8;Dimanche;0;0;1;Printemps;Centre;3;660.8;227.5;2.905;0.91;3.306;14.9;71;20.7;Leger;surconsommation
20/04/2025 08:15;8;Dimanche;0;0;1;Printemps;Nord;4;233.6;219.1;1.066;0.96;1.242;19.3;31;2.4;Normal;normal
20/04/2025 08:30;8;Dimanche;0;0;1;Printemps;Sud;3;98.5;230.9;0.427;0.94;0.412;30.3;50;7.5;Normal;normal
20/04/2025 10:00;10;Dimanche;0;0;1;Printemps;Sud;3;534.4;235.2;2.272;0.97;2.856;25.8;40;1.5;Leger;surconsommation
20/04/2025 15:00;15;Dimanche;0;0;1;Printemps;Centre;3;962.1;230.3;4.178;0.92;6.722;18.3;83;10.4;Leger;surconsommation
20/04/2025 15:45;15;Dimanche;0;0;1;Printemps;Centre;3;459.4;230.8;1.99;0.9;4.271;15.5;27;6.3;Normal;normal
20/04/2025 16:45;16;Dimanche;0;0;1;Printemps;Nord;3;953.7;225.7;4.226;0.93;7.067;23.9;59;15.2;Leger;surconsommation
20/04/2025 23:00;23;Dimanche;0;0;0;Printemps;Sud;4;172.4;230.6;0.748;0.89;2.165;26.4;57;3.9;Normal;normal
21/04/2025 00:00;0;Lundi;0;0;0;Printemps;Centre;1;0.0;0.0;0.0;0.0;0.0;10.3;88;7.3;Leger;coupure
21/04/2025 00:45;0;Lundi;0;0;0;Printemps;Sud;4;210.4;238.6;0.882;0.97;0.088;16.5;56;22.0;Normal;normal
21/04/2025 01:00;1;Lundi;0;0;0;Printemps;Sud;1;44.3;232.4;0.191;0.85;0.019;24.0;60;4.3;Normal;normal
21/04/2025 02:00;2;Lundi;0;0;0;Printemps;Nord;2;135.2;235.8;0.573;0.93;0.117;14.0;62;16.9;Normal;normal
21/04/2025 02:15;2;Lundi;0;0;0;Printemps;Centre;3;254.4;232.7;1.093;0.93;0.291;6.4;51;6.2;Leger;surconsommation
21/04/2025 03:00;3;Lundi;0;0;0;Printemps;Centre;3;99.5;229.6;0.433;0.86;0.199;3.8;73;15.1;Normal;normal
21/04/2025 03:15;3;Lundi;0;0;0;Printemps;Centre;4;76.0;225.6;0.337;0.9;0.1;9.1;62;11.9;Normal;normal
21/04/2025 03:15;3;Lundi;0;0;0;Printemps;Centre;2;801.2;236.1;3.393;0.9;1.796;9.6;83;27.8;Eleve;surconsommation
21/04/2025 04:00;4;Lundi;0;0;0;Printemps;Sud;2;77.5;227.8;0.34;0.93;0.203;20.3;63;4.8;Normal;normal
21/04/2025 04:15;4;Lundi;0;0;0;Printemps;Sud;1;165.3;227.4;0.727;0.88;0.32;20.0;50;4.5;Leger;surconsommation
21/04/2025 05:00;5;Lundi;0;0;0;Printemps;Sud;2;189.6;230.9;0.821;0.88;0.567;19.9;20;1.1;Leger;surconsommation
21/04/2025 05:45;5;Lundi;0;0;0;Printemps;Nord;2;218.0;225.2;0.968;0.89;0.74;11.8;70;11.0;Leger;surconsommation
21/04/2025 08:15;8;Lundi;0;0;1;Printemps;Nord;2;0.0;0.0;0.0;0.0;0.0;15.5;68;10.4;Leger;coupure
21/04/2025 09:00;9;Lundi;0;0;1;Printemps;Sud;3;1064.4;229.1;4.646;0.96;6.384;23.2;61;11.7;Modere;surconsommation
21/04/2025 09:15;9;Lundi;0;0;1;Printemps;Sud;1;140.4;225.7;0.622;0.97;0.595;26.9;57;15.1;Normal;normal
21/04/2025 09:45;9;Lundi;0;0;1;Printemps;Sud;4;4259.3;225.5;18.888;0.92;26.204;24.3;63;0.7;Critique;surconsommation
21/04/2025 11:45;11;Lundi;0;0;1;Printemps;Sud;3;248.7;230.4;1.079;0.89;1.896;22.4;31;7.7;Normal;normal
21/04/2025 12:15;12;Lundi;0;0;1;Printemps;Sud;1;209.9;234.6;0.895;0.94;1.124;27.1;52;10.0;Normal;normal
21/04/2025 15:00;15;Lundi;0;0;1;Printemps;Centre;4;484.3;221.1;2.19;0.88;3.619;20.3;38;2.4;Normal;normal
21/04/2025 15:15;15;Lundi;0;0;1;Printemps;Centre;3;725.6;226.4;3.205;0.87;7.696;19.5;60;4.2;Leger;surconsommation
21/04/2025 16:45;16;Lundi;0;0;1;Printemps;Nord;2;173.4;229.1;0.757;0.97;1.891;19.6;67;1.0;Normal;normal
